time_sec,speed_kmph,gradient_rad,energy_consumption_kw,energy_consumption_kWh
4979,38.88,-0.296531,-49.7651,15.4513
4980,38.88,-0.753051,-119.943,15.4179
4981,38.88,-0.727468,-116.546,15.3856
4982,38.88,-0.701886,-113.073,15.3542
4983,38.88,-0.676304,-109.526,15.3237
4984,38.88,-0.650721,-105.907,15.2943
4985,38.88,-0.625139,-102.218,15.2659
4986,38.88,-0.599556,-98.4619,15.2386
4987,38.88,-0.573974,-94.6414,15.2123
4988,38.88,-0.548391,-90.7586,15.1871
4989,38.88,-0.522809,-86.8162,15.163
4990,38.88,-0.497226,-82.8167,15.1399
4991,38.88,-0.471644,-78.7627,15.1181
4992,38.88,-0.446062,-74.657,15.0973
4993,38.88,-0.420479,-70.5021,15.0777
4994,38.88,-0.394897,-66.3009,15.0593
4995,38.88,-0.369314,-62.056,15.0421
4996,38.88,-0.343732,-57.7703,15.026
4997,38.88,-0.318149,-53.4465,15.0112
4998,38.88,-0.292567,-49.0874,14.9976
4999,38.88,-0.266985,-44.696,14.9851
5000,38.88,-0.241402,-40.2751,14.974
5001,38.88,-0.21582,-35.8276,14.964
5002,38.88,-0.190237,-31.3563,14.9553
5003,38.88,-0.164655,-26.8643,14.9478
5004,38.88,-0.139072,-22.3545,14.9416
5005,38.88,-0.11349,-17.8298,14.9367
5006,38.88,-0.0879074,-13.2931,14.933
5007,38.88,-0.062325,-8.74752,14.9306
5008,38.88,-0.0367426,-4.19595,14.9294
5009,38.88,-0.0111601,0.358624,14.9295
5010,38.88,0.0144223,4.69222,14.9308
5011,38.7924,0.0142395,4.41034,14.932
5012,38.6981,0.0121174,4.00523,14.9331
5013,38.6039,0.00999525,3.61855,14.9341
5014,38.5096,0.00787312,3.23369,14.935
5015,38.4154,0.00575098,2.85066,14.9358
5016,38.3212,0.00362885,2.46946,14.9365
5017,38.2269,0.00150671,2.15785,14.9371
5018,38.16,0,2.12272,14.9377
5019,38.16,0,2.28831,14.9383
5020,38.16,0,2.28831,14.939
5021,38.16,0,2.28831,14.9396
5022,38.16,0,2.28831,14.9402
5023,38.16,0,2.28831,14.9409
5024,38.16,0,2.28831,14.9415
5025,38.16,-0.0605264,-8.28556,14.9392
5026,38.16,-0.170574,-27.4026,14.9316
5027,38.16,-0.280622,-46.1837,14.9188
5028,38.16,-0.39067,-64.4016,14.9009
5029,38.16,-0.500718,-81.836,14.8781
5030,38.16,-0.423405,-69.6792,14.8588
5031,38.16,-0.29925,-49.3132,14.8451
5032,38.16,-0.175096,-28.1825,14.8373
5033,38.16,-0.0983029,-14.8714,14.8331
5034,38.16,-0.041807,-5.01688,14.8317
5035,38.16,-0.15557,-24.8109,14.8248
5036,38.16,-0.753919,-117.847,14.7921
5037,38.16,-1.12628,-156.572,14.7486
5038,38.16,-0.697411,-110.389,14.718
5039,38.16,-0.268544,-44.1458,14.7057
5040,38.16,-0.12407,-19.3518,14.7003
5041,38.16,-0.11343,-17.5031,14.6955
5042,38.16,-0.102789,-15.6523,14.6911
5043,38.16,-0.0921483,-13.7997,14.6873
5044,38.16,-0.0815076,-11.9455,14.684
5045,38.16,-0.0708669,-10.0899,14.6812
5046,38.16,-0.0602263,-8.23317,14.6789
5047,38.16,-0.0495856,-6.37543,14.6771
5048,38.16,-0.0389449,-4.51693,14.6758
5049,38.16,-0.0283042,-2.65787,14.6751
5050,38.16,-0.0176635,-0.798475,14.6749
5051,38.16,-0.00702285,1.06105,14.6752
5052,38.16,0,2.28831,14.6758
5053,38.16,0,2.28831,14.6764
5054,38.16,0,2.28831,14.6771
5055,38.16,0,2.28831,14.6777
5056,38.16,0,2.28831,14.6784
5057,38.16,-0.0343958,-3.7222,14.6773
5058,38.16,-0.722311,-113.721,14.6457
5059,38.16,-1.41023,-171.826,14.598
5060,38.16,-1.05838,-150.995,14.5561
5061,38.16,-0.446601,-73.3739,14.5357
5062,38.16,0,2.28831,14.5363
5063,38.16,0,2.28831,14.5369
5064,38.16,0,2.28831,14.5376
5065,38.16,0,2.28831,14.5382
5066,38.16,0,2.28831,14.5389
5067,38.16,0,2.28831,14.5395
5068,38.16,0,2.28831,14.5401
5069,38.16,0,2.28831,14.5408
5070,38.16,0,2.28831,14.5414
5071,38.16,0,2.28831,14.542
5072,38.16,0,2.28831,14.5427
5073,38.16,0,2.28831,14.5433
5074,38.16,0,2.28831,14.5439
5075,38.16,0,2.28831,14.5446
5076,38.16,0,2.28831,14.5452
5077,38.16,0,2.28831,14.5458
5078,38.16,0,2.28831,14.5465
5079,38.16,0,2.28831,14.5471
5080,38.16,0,2.28831,14.5478
5081,38.16,0,2.28831,14.5484
5082,38.16,0,2.28831,14.549
5083,38.16,0,2.28831,14.5497
5084,38.16,0,2.28831,14.5503
5085,38.16,0,2.28831,14.5509
5086,38.16,0,2.28831,14.5516
5087,38.16,0,2.28831,14.5522
5088,38.16,0,2.28831,14.5528
5089,38.16,0,2.28831,14.5535
5090,38.16,0,2.28831,14.5541
5091,38.16,0,2.28831,14.5547
5092,38.16,0,2.28831,14.5554
5093,38.16,0,2.28831,14.556
5094,38.16,-0.00633493,1.18127,14.5563
5095,38.16,-0.0176473,-0.795641,14.5561
5096,38.16,-0.0289597,-2.7724,14.5554
5097,38.16,-0.446255,-73.3191,14.535
5098,38.16,-0.903703,-135.73,14.4973
5099,38.16,-1.03454,-148.869,14.4559
5100,38.16,-0.584741,-94.4885,14.4297
5101,38.16,-0.13494,-21.2381,14.4238
5102,38.16,0,2.28831,14.4244
5103,38.16,0,2.28831,14.4251
5104,38.16,0,2.28831,14.4257
5105,38.16,0,2.28831,14.4263
5106,38.16,0,2.28831,14.427
5107,38.16,0,2.28831,14.4276
5108,38.16,0,2.28831,14.4282
5109,38.16,0,2.28831,14.4289
5110,38.16,0,2.28831,14.4295
5111,38.16,0,2.28831,14.4301
5112,38.16,-0.0281989,-2.63947,14.4294
5113,38.16,-0.18486,-29.8644,14.4211
5114,38.16,-0.34152,-56.349,14.4055
5115,38.16,-0.513789,-83.8447,14.3822
5116,38.16,-0.70852,-111.884,14.3511
5117,38.16,-0.524222,-85.4376,14.3274
5118,38.16,-0.11732,-18.1792,14.3223
5119,38.16,0.289582,52.1077,14.3368
5120,38.16,0.587955,98.8908,14.3643
5121,38.16,0.560738,94.9264,14.3906
5122,38.16,0.533522,90.892,14.4159
5123,38.16,0.506305,86.7906,14.44
5124,38.16,0.479088,82.6251,14.4629
5125,38.16,0.451872,78.3987,14.4847
5126,38.16,0.424655,74.1145,14.5053
5127,38.16,0.397439,69.7757,14.5247
5128,38.16,0.370222,65.3854,14.5428
5129,38.16,0.343005,60.947,14.5598
5130,38.16,0.315789,56.4638,14.5755
5131,38.16,0.288572,51.939,14.5899
5132,38.16,0.261355,47.3759,14.603
5133,38.16,0.234139,42.7781,14.6149
5134,38.16,0.206922,38.1489,14.6255
5135,38.16,0.179706,33.4916,14.6348
5136,38.16,0.152489,28.8098,14.6428
5137,38.16,0.125272,24.107,14.6495
5138,38.16,0.0980557,19.3866,14.6549
5139,38.16,0.0708391,14.6521,14.659
5140,38.16,0.0607085,12.8869,14.6626
5141,38.16,0.0579005,12.3974,14.666
5142,38.16,0.0550926,11.9078,14.6693
5143,38.16,0.0522846,11.4181,14.6725
5144,38.16,0.0494766,10.9283,14.6755
5145,38.16,0.0466686,10.4385,14.6784
5146,38.16,0.0438606,9.94852,14.6812
5147,38.16,0.0410527,9.45851,14.6838
5148,38.16,0.0382447,8.96842,14.6863
5149,38.16,0.0354367,8.47827,14.6887
5150,38.16,0.0326287,7.98805,14.6909
5151,38.16,0.0298207,7.49777,14.693
5152,38.16,0.0270128,7.00744,14.6949
5153,38.16,0.0242048,6.51705,14.6967
5154,38.16,0.0213968,6.02662,14.6984
5155,38.16,0.0185888,5.53614,14.6999
5156,38.16,0.0157808,5.04561,14.7013
5157,38.16,0.0129729,4.55506,14.7026
5158,38.16,0.0101649,4.06447,14.7037
5159,38.16,0.00735691,3.57385,14.7047
5160,38.16,0.00454893,3.0832,14.7056
5161,38.16,0.00174095,2.59254,14.7063
5162,38.16,0,2.28831,14.7069
5163,38.16,0,2.28831,14.7076
5164,38.16,0,2.28831,14.7082
5165,38.16,0,2.28831,14.7088
5166,38.16,0,2.28831,14.7095
5167,38.16,0,2.28831,14.7101
5168,38.16,0,2.28831,14.7107
5169,38.16,0,2.28831,14.7114
5170,38.16,-0.418342,-68.8677,14.6922
5171,38.16,-1.01597,-147.155,14.6514
5172,38.16,-0.766301,-119.432,14.6182
5173,38.16,0.0250898,6.67161,14.62
5174,38.16,0.816481,129.028,14.6559
5175,38.16,0.910186,139.529,14.6946
5176,38.16,0.807107,127.913,14.7302
5177,38.16,0.704028,114.944,14.7621
5178,38.16,0.600949,100.758,14.7901
5179,38.16,0.49787,85.5064,14.8138
5180,38.16,0.394792,69.3509,14.8331
5181,38.16,0.291713,52.4632,14.8477
5182,38.16,0.188634,35.0223,14.8574
5183,38.16,0.0855554,17.2136,14.8622
5184,38.16,-0.000737291,2.15947,14.8628
5185,38.16,-0.0050743,1.40157,14.8632
5186,38.16,-0.00941131,0.643654,14.8634
5187,38.16,-0.00719411,1.03113,14.8636
5188,38.16,-0.00255275,1.84222,14.8642
5189,38.16,0,2.28831,14.8648
5190,38.16,0,2.28831,14.8654
5191,38.16,0,2.28831,14.8661
5192,38.16,0,2.28831,14.8667
5193,38.16,0,2.28831,14.8673
5194,38.16,0,2.28831,14.868
5195,38.16,-0.343241,-56.6333,14.8522
5196,38.16,-0.925005,-138.034,14.8139
5197,38.16,-1.33748,-169.202,14.7669
5198,38.16,-0.923397,-137.862,14.7286
5199,38.16,-0.509318,-83.1591,14.7055
5200,38.16,-0.0952383,-14.3379,14.7015
5201,38.16,0.325291,58.0339,14.7176
5202,38.16,0.747746,120.601,14.7511
5203,38.16,1.1702,162.028,14.7961
5204,38.16,1.41368,173.261,14.8443
5205,38.16,1.23955,166.239,14.8905
5206,38.16,1.06542,154.199,14.9333
5207,38.16,0.891293,137.507,14.9715
5208,38.16,0.717163,116.667,15.0039
5209,38.16,0.543034,92.3098,15.0295
5210,38.16,0.368904,65.1717,15.0476
5211,38.16,0.194775,36.0735,15.0577
5212,38.16,0.0367549,8.70838,15.0601
5213,38.16,0.0237213,6.4326,15.0619
5214,38.16,0.0106876,4.15579,15.063
5215,38.16,0.0670215,13.987,15.0669
5216,38.16,0.439363,76.4367,15.0881
5217,38.16,0.811704,128.461,15.1238
5218,38.16,1.18405,162.931,15.1691
5219,38.16,0.920142,140.574,15.2081
5220,38.16,0.585545,98.5427,15.2355
5221,38.16,0.250948,45.6217,15.2482
5222,38.16,0.00208347,2.65239,15.2489
5223,38.16,0.0104174,4.10858,15.25
5224,38.16,0.0187512,5.56451,15.2516
5225,38.16,0.0270851,7.02008,15.2535
5226,38.16,0.035419,8.47518,15.2559
5227,38.16,0.0437529,9.92973,15.2587
5228,38.16,0.0520868,11.3836,15.2618
5229,38.16,0.0604207,12.8367,15.2654
5230,38.16,0.0687546,14.289,15.2694
5231,38.16,0.0770885,15.7402,15.2737
5232,38.16,0.0854224,17.1905,15.2785
5233,38.16,0.0937562,18.6395,15.2837
5234,38.16,0.10209,20.0873,15.2893
5235,38.16,0.110424,21.5337,15.2952
5236,38.16,0.118758,22.9786,15.3016
5237,38.16,0.121479,23.4501,15.3081
5238,38.16,0.105411,20.6637,15.3139
5239,38.16,0.0893418,17.8721,15.3188
5240,38.16,0.0732732,15.076,15.323
5241,38.16,0.0572045,12.276,15.3264
5242,38.16,0.0411358,9.47302,15.3291
5243,38.16,0.0250671,6.66766,15.3309
5244,38.16,0.00899846,3.86067,15.332
5245,38.16,0,2.28831,15.3326
5246,38.16,0,2.28831,15.3333
5247,38.16,0,2.28831,15.3339
5248,38.16,0,2.28831,15.3345
5249,38.16,0,2.28831,15.3352
5250,38.16,0,2.28831,15.3358
5251,38.16,0,2.28831,15.3364
5252,38.16,0,2.28831,15.3371
5253,38.16,0,2.28831,15.3377
5254,38.16,0,2.28831,15.3384
5255,38.16,0,2.28831,15.339
5256,38.16,0,2.28831,15.3396
5257,38.16,0,2.28831,15.3403
5258,38.16,0,2.28831,15.3409
5259,38.16,-0.257615,-42.2964,15.3291
5260,38.16,-0.579635,-93.7378,15.3031
5261,38.16,-0.336901,-55.5849,15.2877
5262,38.16,0,2.28831,15.2883
5263,38.16,0,2.28831,15.2889
5264,38.16,0,2.28831,15.2896
5265,38.16,0,2.28831,15.2902
5266,38.16,0.339779,60.4179,15.307
5267,38.16,0.870684,135.246,15.3446
5268,38.16,1.06189,153.905,15.3873
5269,38.16,0.802792,127.397,15.4227
5270,38.16,0.543695,92.408,15.4484
5271,38.16,0.284598,51.275,15.4626
5272,38.16,0.0255011,6.74345,15.4645
5273,38.16,-0.10813,-16.5816,15.4599
5274,38.16,-0.0685004,-9.67708,15.4572
5275,38.16,-0.0288705,-2.75681,15.4564
5276,38.16,0.0107595,4.16836,15.4576
5277,38.16,0.0503895,11.0876,15.4607
5278,38.16,0.0900195,17.9899,15.4657
5279,38.16,0.129649,24.8646,15.4726
5280,38.16,0.169279,31.7008,15.4814
5281,38.16,0.208909,46.4803,15.4943
5282,41.3895,0.172895,67.1781,15.5129
5283,50.1001,0,32.4359,15.522
5284,50.3407,0,4.94684,15.5233
5285,50.5812,0,4.97857,15.5247
5286,50.8217,0,5.01041,15.5261
5287,51.0623,0,4.437,15.5273
5288,51.12,0,3.64655,15.5283
5289,51.12,0,3.45517,15.5293
5290,51.12,0,3.45517,15.5303
5291,51.12,0,3.45517,15.5312
5292,51.12,-0.322275,-70.8213,15.5116
5293,51.12,-0.18973,-40.7398,15.5002
5294,51.12,0,3.45517,15.5012
5295,51.12,0,3.45517,15.5022
5296,51.12,0,3.45517,15.5031
5297,51.12,0,3.45517,15.5041
5298,51.12,0,3.45517,15.505
5299,51.12,0,3.45517,15.506
5300,51.12,0,3.45517,15.507
5301,51.12,0,3.45517,15.5079
5302,51.12,0,3.45517,15.5089
5303,51.12,0,3.45517,15.5098
5304,51.12,0,3.45517,15.5108
5305,51.12,0,3.45517,15.5118
5306,51.12,0,3.45517,15.5127
5307,51.12,0,3.45517,15.5137
5308,51.12,0,3.45517,15.5146
5309,51.12,0,3.45517,15.5156
5310,51.12,0,3.45517,15.5166
5311,51.12,0,3.45517,15.5175
5312,51.12,0,3.45517,15.5185
5313,51.12,0,3.45517,15.5194
5314,51.12,0,3.45517,15.5204
5315,51.12,0,3.45517,15.5214
5316,51.12,0,3.45517,15.5223
5317,51.12,0,3.45517,15.5233
5318,51.12,0,3.45517,15.5242
5319,51.12,0,3.45517,15.5252
5320,51.12,0,3.45517,15.5262
5321,51.12,0.946947,192.384,15.5796
5322,51.12,1.05242,205.497,15.6367
5323,51.12,0.511875,117.788,15.6694
5324,51.12,0,3.45517,15.6704
5325,51.12,0,3.45517,15.6713
5326,51.12,0,3.45517,15.6723
5327,51.12,0,3.45517,15.6732
5328,51.12,0,3.45517,15.6742
5329,51.12,0,3.45517,15.6752
5330,51.12,0,3.45517,15.6761
5331,51.12,0,3.45517,15.6771
5332,51.12,0,3.45517,15.678
5333,51.12,0,3.45517,15.679
5334,51.12,0,3.45517,15.68
5335,51.12,0,3.45517,15.6809
5336,51.12,0,3.45517,15.6819
5337,51.12,0,3.45517,15.6828
5338,51.12,0,3.45517,15.6838
5339,51.12,1.04654,204.824,15.7407
5340,51.12,0.379693,90.0357,15.7657
5341,51.12,-1.15183,-211.921,15.7068
5342,51.12,0.495004,114.349,15.7386
5343,51.12,1.26261,224.727,15.801
5344,51.12,1.11511,212.221,15.86
5345,51.12,0.967611,195.126,15.9142
5346,51.12,0.820109,173.812,15.9625
5347,51.12,0.672608,148.742,16.0038
5348,51.12,0.525106,120.461,16.0372
5349,51.12,0.377604,89.5833,16.0621
5350,51.12,0.230103,56.7791,16.0779
5351,51.12,0.0826009,22.7609,16.0842
5352,51.12,0,3.45517,16.0852
5353,51.12,0,3.45517,16.0861
5354,51.12,0,3.45517,16.0871
5355,51.12,0.428612,100.514,16.115
5356,51.12,0.81493,172.992,16.1631
5357,51.12,0.0352881,11.7126,16.1663
5358,51.12,1.21156,220.937,16.2277
5359,51.12,1.45079,233.6,16.2926
5360,51.12,1.34576,229.647,16.3564
5361,51.12,1.24767,223.678,16.4185
5362,51.12,1.14958,215.567,16.4784
5363,51.12,1.0515,205.392,16.5354
5364,51.12,0.953409,193.25,16.5891
5365,51.12,0.855322,179.26,16.6389
5366,51.12,0.757234,163.555,16.6843
5367,51.12,0.659147,146.286,16.725
5368,51.12,0.56106,127.619,16.7604
5369,51.12,0.462972,107.733,16.7903
5370,51.12,0.364885,86.8205,16.8145
5371,51.12,0.266798,65.0817,16.8325
5372,51.12,0.16871,42.7257,16.8444
5373,51.12,0.0706229,19.9675,16.85
5374,51.12,0,3.45517,16.8509
5375,51.12,0,3.45517,16.8519
5376,51.12,0,3.45517,16.8528
5377,51.12,0.216325,53.6417,16.8677
5378,51.12,0.485349,112.367,16.899
5379,51.12,0.847787,178.113,16.9484
5380,51.12,0.954293,193.368,17.0021
5381,51.12,0.541179,123.681,17.0365
5382,51.12,0.128065,33.3316,17.0458
5383,51.12,0,3.45517,17.0467
5384,51.12,0,3.45517,17.0477
5385,51.12,0,3.45517,17.0486
5386,51.12,0,3.45517,17.0496
5387,51.12,0,3.45517,17.0506
5388,51.12,0,3.45517,17.0515
5389,51.12,0,3.45517,17.0525
5390,51.12,0,3.45517,17.0534
5391,51.12,0,3.45517,17.0544
5392,51.12,0,3.45517,17.0554
5393,51.12,0,3.45517,17.0563
5394,51.12,0,3.45517,17.0573
5395,51.12,0,3.45517,17.0582
5396,51.12,0,3.45517,17.0592
5397,51.12,0,3.45517,17.0602
5398,51.12,0,3.45517,17.0611
5399,51.12,0,3.45517,17.0621
5400,51.12,0,3.45517,17.063
5401,51.12,0,3.45517,17.064
5402,51.12,0,3.45517,17.065
5403,51.12,0,3.45517,17.0659
5404,51.12,0.273691,66.632,17.0844
5405,51.12,1.36845,230.717,17.1485
5406,51.12,1.40857,232.318,17.213
5407,51.12,1.1997,219.974,17.2741
5408,51.12,0.979167,196.623,17.3288
5409,51.12,0.758634,163.79,17.3743
5410,51.12,0.538101,123.066,17.4084
5411,51.12,0.317568,76.4242,17.4297
5412,51.12,0.0970346,26.1227,17.4369
5413,51.12,-0.0469368,-7.5313,17.4348
5414,51.12,-0.130752,-27.0882,17.4273
5415,51.12,-0.214568,-46.4487,17.4144
5416,51.12,-0.298384,-65.4769,17.3962
5417,51.12,-0.281691,-61.7201,17.3791
5418,51.12,-0.0698932,-12.8995,17.3755
5419,51.12,-0.450939,-98.8234,17.348
5420,51.12,-0.572694,-123.811,17.3137
5421,51.12,-0.0472867,-7.61317,17.3115
5422,51.12,0.01365,6.65022,17.3134
5423,51.12,0.02865,10.16,17.3162
5424,51.12,0.04365,13.6677,17.32
5425,51.12,0.05865,17.1725,17.3248
5426,51.12,0.07365,20.6737,17.3305
5427,51.12,0.08865,24.1704,17.3372
5428,51.12,0.10365,27.6619,17.3449
5429,51.12,0.11865,31.1473,17.3536
5430,51.12,0.13365,34.6259,17.3632
5431,51.12,0.0408636,13.0163,17.3668
5432,51.12,0.367084,87.2993,17.391
5433,51.12,0.457579,106.608,17.4207
5434,51.12,0,3.45517,17.4216
5435,51.12,0,3.45517,17.4226
5436,51.12,0,3.45517,17.4235
5437,51.12,0,3.45517,17.4245
5438,51.12,0,3.45517,17.4255
5439,51.12,0,3.45517,17.4264
5440,51.12,0,3.45517,17.4274
5441,51.12,0,3.45517,17.4283
5442,51.12,0,3.45517,17.4293
5443,51.12,0,3.45517,17.4303
5444,51.12,0,3.45517,17.4312
5445,51.12,0,3.45517,17.4322
5446,51.12,-0.582519,-125.752,17.3972
5447,51.12,-1.21614,-217.752,17.3368
5448,51.12,-0.388833,-85.4845,17.313
5449,51.12,0,3.45517,17.314
5450,51.12,0,3.45517,17.3149
5451,51.12,0,3.45517,17.3159
5452,51.12,0,3.45517,17.3169
5453,51.12,0,3.45517,17.3178
5454,51.12,0,3.45517,17.3188
5455,51.12,0,3.45517,17.3197
5456,51.12,0,3.45517,17.3207
5457,51.12,0,3.45517,17.3217
5458,51.12,0,3.45517,17.3226
5459,51.12,0,3.45517,17.3236
5460,51.12,0,3.45517,17.3245
5461,51.12,0,3.45517,17.3255
5462,51.12,0,3.45517,17.3265
5463,51.12,0,3.45517,17.3274
5464,51.12,0,3.45517,17.3284
5465,51.12,0,3.45517,17.3293
5466,51.12,0,3.45517,17.3303
5467,51.12,0,3.45517,17.3313
5468,51.12,0,3.45517,17.3322
5469,51.12,0,3.45517,17.3332
5470,51.12,0,3.45517,17.3341
5471,51.12,0,3.45517,17.3351
5472,51.12,0,3.45517,17.3361
5473,51.12,0.321144,77.2162,17.3575
5474,51.12,1.29431,226.787,17.4205
5475,51.12,1.26951,225.194,17.483
5476,51.12,0.727577,158.491,17.5271
5477,51.12,0.00737511,5.18156,17.5285
5478,51.12,0.0811262,22.4171,17.5347
5479,51.12,0.154877,39.5356,17.5457
5480,51.12,0.154941,39.5504,17.5567
5481,51.12,0.132995,34.4742,17.5663
5482,51.12,0.111049,29.3818,17.5744
5483,51.12,0.0891022,24.2758,17.5812
5484,51.12,0.0671559,19.1584,17.5865
5485,51.12,0.0452095,14.0323,17.5904
5486,51.12,0.0232631,8.89976,17.5929
5487,51.12,0.00131678,3.76342,17.5939
5488,51.12,0,3.45517,17.5949
5489,51.12,0,3.45517,17.5958
5490,51.12,0,3.45517,17.5968
5491,51.12,0,3.45517,17.5978
5492,51.12,0,3.45517,17.5987
5493,51.12,0,3.45517,17.5997
5494,51.12,0,3.45517,17.6006
5495,51.12,0,3.45517,17.6016
5496,51.12,-0.316357,-69.501,17.5823
5497,51.12,-0.457265,-100.161,17.5545
5498,51.12,0,3.45517,17.5554
5499,51.12,-0.146369,-30.7144,17.5469
5500,51.12,-1.25204,-220.616,17.4856
5501,51.12,0,3.45517,17.4866
5502,51.12,0,3.45517,17.4875
5503,51.12,0,3.45517,17.4885
5504,51.12,0,3.45517,17.4895
5505,51.12,0,3.45517,17.4904
5506,51.12,0,3.45517,17.4914
5507,51.12,0,3.45517,17.4923
5508,51.12,0,3.45517,17.4933
5509,51.12,0,3.45517,17.4943
5510,51.12,0,3.45517,17.4952
5511,51.12,0,3.45517,17.4962
5512,51.12,-0.0973488,-19.3099,17.4908
5513,51.12,-1.31421,-224.898,17.4283
5514,51.12,-0.696044,-147.242,17.3874
5515,51.12,0,3.45517,17.3884
5516,51.12,0,3.45517,17.3894
5517,51.12,0,3.45517,17.3903
5518,51.12,0,3.45517,17.3913
5519,51.12,0,3.45517,17.3922
5520,51.12,0,3.45517,17.3932
5521,51.12,-0.599635,-129.104,17.3573
5522,51.12,-1.43246,-230.624,17.2933
5523,51.12,-0.770365,-160.295,17.2488
5524,51.12,-0.117173,-23.9294,17.2421
5525,51.12,-1.0185,-197.06,17.1874
5526,51.12,-1.47158,-231.809,17.123
5527,51.12,-1.27962,-222.622,17.0611
5528,51.12,-1.08766,-205.224,17.0041
5529,51.12,-0.895693,-180.255,16.9541
5530,51.12,-0.70373,-148.631,16.9128
5531,51.12,-0.511766,-111.515,16.8818
5532,51.12,-0.319802,-70.2699,16.8623
5533,51.12,-0.127838,-26.4107,16.8549
5534,51.12,-0.0585726,-10.253,16.8521
5535,51.12,-0.0239143,-2.14324,16.8515
5536,51.12,0.0102704,5.85923,16.8531
5537,51.12,0.0434005,13.6094,16.8569
5538,51.12,0.0765307,21.3456,16.8628
5539,51.12,0.109661,29.0594,16.8709
5540,51.12,0.142791,36.7422,16.8811
5541,51.12,0.175921,44.3856,16.8934
5542,51.12,0.209051,51.9813,16.9079
5543,51.12,0.242182,59.521,16.9244
5544,51.12,0.275312,66.9962,16.943
5545,51.12,0.308267,74.36,16.9637
5546,51.12,0.340865,81.5656,16.9863
5547,51.12,0.373464,88.6856,17.011
5548,51.12,0.406063,95.7123,17.0376
5549,51.12,0.438662,102.638,17.0661
5550,51.12,0.47126,109.456,17.0965
5551,51.12,0.302784,73.1401,17.1168
5552,51.12,0.000256364,3.51518,17.1178
5553,51.12,-0.302271,-66.3491,17.0993
5554,51.12,-0.604798,-130.107,17.0632
5555,51.12,-0.907325,-181.968,17.0126
5556,51.12,-0.932303,-185.562,16.9611
5557,51.12,-0.80783,-166.542,16.9148
5558,51.12,-0.683357,-144.931,16.8746
5559,51.12,-0.558884,-121.063,16.841
5560,51.12,-0.434411,-95.309,16.8145
5561,51.12,-0.309938,-68.0664,16.7956
5562,51.12,-0.185465,-39.7569,16.7845
5563,51.12,-0.0609918,-10.8186,16.7815
5564,51.12,0.0411215,13.0766,16.7852
5565,51.12,0.121752,31.8673,16.794
5566,51.12,0.226085,55.8653,16.8095
5567,51.12,0.780763,167.471,16.856
5568,51.12,1.33544,229.122,16.9197
5569,51.12,1.43842,233.267,16.9845
5570,51.12,1.22751,222.183,17.0462
5571,51.12,1.0166,201.291,17.1021
5572,51.12,0.805685,171.518,17.1498
5573,51.12,0.594773,134.181,17.187
5574,51.12,0.38386,90.937,17.2123
5575,51.12,0.172948,43.7015,17.2244
5576,51.12,0,3.45517,17.2254
5577,51.12,0,3.45517,17.2264
5578,51.12,0,3.45517,17.2273
5579,51.12,0,3.45517,17.2283
5580,51.12,-0.743212,-155.626,17.185
5581,51.12,-1.26813,-221.807,17.1234
5582,51.12,-0.504197,-109.958,17.0929
5583,51.12,0,3.45517,17.0938
5584,51.12,0,3.45517,17.0948
5585,51.12,0,3.45517,17.0958
5586,51.12,0,3.45517,17.0967
5587,51.12,0,3.45517,17.0977
5588,51.12,0,3.45517,17.0986
5589,51.12,0,3.45517,17.0996
5590,51.12,0,3.45517,17.1006
5591,51.12,0,3.45517,17.1015
5592,51.12,0.00128579,3.75616,17.1026
5593,51.12,-0.0469781,-7.54097,17.1005
5594,51.12,-1.04716,-200.56,17.0448
5595,51.12,-0.826174,-169.515,16.9977
5596,51.12,0,3.45517,16.9986
5597,51.12,0,3.45517,16.9996
5598,51.12,0,3.45517,17.0006
5599,51.12,0,3.45517,17.0015
5600,51.12,0,3.45517,17.0025
5601,51.12,0,3.45517,17.0034
5602,51.12,0,3.45517,17.0044
5603,51.12,0,3.45517,17.0054
5604,51.12,-0.145806,-30.5838,16.9969
5605,51.12,-0.0423595,-6.46032,16.9951
5606,51.12,0.50428,116.244,17.0274
5607,51.12,1.18574,218.801,17.0881
5608,51.12,0.665679,147.481,17.1291
5609,51.12,0.145617,37.3958,17.1395
5610,51.12,0.00296302,4.14878,17.1406
5611,51.12,0.00707832,5.11209,17.1421
5612,51.12,0.0111936,6.07532,17.1437
5613,51.12,0.0153089,7.03847,17.1457
5614,51.12,0.0194242,8.00151,17.1479
5615,51.12,0.0235395,8.96443,17.1504
5616,51.12,0.0276548,9.92722,17.1532
5617,51.12,0.0317701,10.8898,17.1562
5618,51.12,0.0358854,11.8523,17.1595
5619,51.12,0.0400007,12.8146,17.163
5620,51.12,0.044116,13.7767,17.1669
5621,51.12,0.0482313,14.7385,17.171
5622,51.12,0.0523466,15.7001,17.1753
5623,51.12,0.056462,16.6615,17.18
5624,51.12,0.0582595,17.0814,17.1847
5625,51.12,0.0494987,15.0347,17.1889
5626,51.12,0.0407379,12.9869,17.1925
5627,51.12,0.031977,10.9382,17.1955
5628,51.12,0.0232162,8.88878,17.198
5629,51.12,0.0144554,6.83871,17.1999
5630,51.12,0.00569454,4.78818,17.2012
5631,51.12,0,3.45517,17.2022
5632,51.12,0,3.45517,17.2031
5633,51.12,0,3.45517,17.2041
5634,51.12,0.215051,53.351,17.2189
5635,51.12,0.703803,154.331,17.2618
